Fakturabeløp (NOK),netto_dager,betalingsfrist_dager,faktura_maned,faktura_kvartal,Gj.snitt dager forsinket (leverandør),Antall fakturaer (leverandør),Leverandørkategori_Bygg,Leverandørkategori_Energi,Leverandørkategori_Forbruksmateriell,Leverandørkategori_IT,Leverandørkategori_Konsulenttjenester,Leverandørkategori_Renhold,Leverandørkategori_Transport,Leverandørkategori_Vedlikehold,Kontrakttype_Enkeltkontrakt,Kontrakttype_Minikonkurranse,Kontrakttype_Rammeavtale,Kontrakttype_Åpen anbudskonkurranse,INCOTERMS_CFR,INCOTERMS_CIF,INCOTERMS_CIP,INCOTERMS_CPT,INCOTERMS_DAP,INCOTERMS_DDP,INCOTERMS_DPU,INCOTERMS_EXW,INCOTERMS_FAS,INCOTERMS_FCA,INCOTERMS_FOB,Risikokategori leverandør_Høy,Risikokategori leverandør_Kritisk,Risikokategori leverandør_Lav,Risikokategori leverandør_Medium,er_forsinket
527500,10,10,10,4,12.4,12,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
712600,14,14,10,4,13.9,32,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
356700,60,60,10,4,16.8,48,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
245600,10,10,10,4,3.2,14,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
335500,30,30,10,4,2.3,37,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
539800,10,10,10,4,1.8,18,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
298300,90,90,10,4,16.6,44,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0
455100,60,60,10,4,16.8,48,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
310300,10,10,10,4,1.8,18,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
47200,60,60,10,4,14.2,21,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
73500,90,90,10,4,7.4,36,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
44600,10,10,10,4,10.3,18,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
624300,90,90,11,4,14.8,38,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
452600,30,30,11,4,7.4,33,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
647300,14,14,11,4,9.6,26,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
447300,90,90,11,4,25.2,14,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
794000,90,90,11,4,6.3,36,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
382700,10,10,11,4,12.4,12,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
46400,90,90,11,4,16.6,44,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
136100,10,10,11,4,12.4,12,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
449200,60,60,11,4,4.4,29,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
139800,14,14,11,4,2.1,32,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
141600,30,30,11,4,2.3,37,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
1268100,60,60,11,4,2.5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
462700,90,90,11,4,16.8,48,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
473800,90,90,11,4,14.8,38,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
7200,60,60,11,4,14.2,21,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
28400,60,60,11,4,11.1,23,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
40600,90,90,11,4,22.9,11,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
602400,30,30,11,4,1.3,35,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
24300,10,10,11,4,14.4,28,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
538500,90,90,11,4,6.3,36,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
493400,30,30,11,4,1.3,35,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
17700,10,10,11,4,17.0,43,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
287700,90,90,11,4,22.9,11,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
276400,90,90,11,4,6.3,36,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
20400,14,14,11,4,19.1,18,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
242800,14,14,12,4,13.9,32,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
74200,90,90,12,4,16.8,48,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
73600,14,14,12,4,2.1,32,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
147400,30,30,12,4,12.6,19,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
703300,60,60,12,4,12.9,17,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
3000,14,14,12,4,12.2,17,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
130900,90,90,12,4,16.8,48,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
543900,30,30,12,4,1.3,35,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
557000,30,30,12,4,14.7,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
939800,60,60,12,4,2.5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
498200,30,30,12,4,9.6,26,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
6600,10,10,12,4,10.3,18,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
463900,90,90,12,4,16.8,48,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
577300,90,90,12,4,25.2,14,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
271700,14,14,12,4,2.2,32,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
635800,60,60,12,4,12.9,17,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
38700,10,10,12,4,14.4,28,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
259100,10,10,12,4,1.8,18,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
537200,60,60,12,4,18.9,41,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
11700,45,45,12,4,3.0,39,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
219300,10,10,12,4,12.3,28,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
753500,10,10,12,4,3.2,14,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
